idade,renda_mensal,divida_existente,score_serasa,tempo_emprego_meses,num_emprestimos_ativos,genero,estado_civil,escolaridade,tipo_moradia,default
62,4361.87,19738.31,858,148,2,Feminino,Divorciado,Pós-graduação,Alugada,0
47,3170.69,10239.54,323,84,3,Feminino,Casado,Médio,Propria,0
58,3224.07,24328.52,732,91,1,Masculino,Viúvo,Médio,Financiada,1
64,7055.77,19383.44,777,99,1,Masculino,Solteiro,Superior,Propria,1
20,1343.67,8442.62,793,208,0,Feminino,Viúvo,Pós-graduação,Alugada,1
63,8234.72,26886.07,681,173,2,Feminino,Casado,Médio,Financiada,1
28,4314.01,16176.71,673,198,0,Feminino,Solteiro,Superior,Financiada,0
41,3454.98,9939.37,852,214,4,Feminino,Solteiro,Médio,Financiada,0
39,6479.52,22731.88,622,108,4,Masculino,Divorciado,Fundamental,Propria,0
61,7970.43,18462.7,388,85,2,Feminino,Solteiro,Médio,Propria,1
62,7235.26,2596.28,391,137,3,Masculino,Divorciado,Superior,Financiada,0
43,6003.7,11320.38,676,81,4,Masculino,Solteiro,Pós-graduação,Propria,0
30,7173.73,16953.68,380,65,4,Feminino,Solteiro,Fundamental,Alugada,0
18,1567.0,0.0,399,117,3,Feminino,Divorciado,Pós-graduação,Propria,1
41,3956.34,15595.49,889,203,1,Masculino,Casado,Superior,Financiada,1
27,3177.66,16105.86,854,236,2,Masculino,Divorciado,Superior,Alugada,0
52,7449.28,6715.56,422,116,1,Masculino,Solteiro,Superior,Financiada,1
41,4233.04,16894.51,695,166,0,Masculino,Viúvo,Médio,Financiada,0
45,6690.81,15052.25,322,21,3,Feminino,Divorciado,Superior,Alugada,1
53,6071.71,6660.94,818,234,2,Feminino,Divorciado,Superior,Financiada,0
33,3275.39,21436.92,576,85,3,Masculino,Solteiro,Pós-graduação,Alugada,1
57,3826.08,20864.98,394,169,3,Masculino,Solteiro,Médio,Propria,1
33,7587.64,12971.84,681,213,1,Feminino,Viúvo,Pós-graduação,Alugada,0
34,3449.03,13609.93,676,133,1,Masculino,Solteiro,Médio,Propria,1
68,5249.74,20083.85,324,109,0,Masculino,Divorciado,Pós-graduação,Alugada,1
32,3434.92,13595.36,590,179,2,Masculino,Divorciado,Superior,Alugada,0
33,4372.1,1483.64,526,164,3,Masculino,Divorciado,Superior,Financiada,0
32,4907.68,18408.56,472,211,0,Masculino,Casado,Pós-graduação,Propria,1
51,3434.27,9307.18,752,5,3,Masculino,Divorciado,Fundamental,Alugada,1
28,3079.11,12271.1,587,72,0,Feminino,Casado,Superior,Alugada,1
18,5572.55,25205.09,368,156,3,Masculino,Solteiro,Pós-graduação,Financiada,1
32,3310.53,14062.15,580,100,1,Masculino,Casado,Superior,Financiada,1
43,3378.68,15012.14,641,196,4,Masculino,Divorciado,Superior,Propria,0
68,3121.89,18567.67,632,178,0,Masculino,Solteiro,Médio,Financiada,1
21,4844.18,18537.34,685,76,0,Masculino,Casado,Médio,Alugada,0
60,6887.4,8565.62,641,26,4,Feminino,Solteiro,Superior,Alugada,0
22,8013.06,14577.91,616,214,1,Feminino,Solteiro,Médio,Alugada,1
52,3548.16,15253.07,606,164,0,Feminino,Casado,Médio,Financiada,0
30,9300.62,16904.19,472,173,1,Masculino,Solteiro,Médio,Propria,0
27,2990.59,17024.55,843,97,3,Feminino,Solteiro,Pós-graduação,Alugada,1
28,7167.1,33112.09,499,24,3,Masculino,Divorciado,Superior,Financiada,1
35,3556.61,6768.98,891,164,4,Masculino,Viúvo,Superior,Alugada,0
51,3258.15,21860.64,374,150,2,Masculino,Viúvo,Médio,Financiada,1
56,3510.49,23283.63,896,219,1,Feminino,Solteiro,Médio,Propria,0
58,4895.1,18449.49,516,153,2,Feminino,Casado,Superior,Financiada,0
59,6159.94,10447.79,831,75,2,Masculino,Viúvo,Pós-graduação,Propria,0
67,6339.74,26652.68,748,119,1,Feminino,Casado,Médio,Propria,1
40,3112.03,0.0,306,179,2,Masculino,Viúvo,Médio,Financiada,1
24,3020.68,10217.13,692,230,0,Feminino,Divorciado,Superior,Propria,0
56,3166.72,23201.78,897,2,3,Masculino,Divorciado,Pós-graduação,Financiada,0
20,4777.29,12409.22,685,72,4,Feminino,Casado,Superior,Alugada,0
29,4579.69,26175.25,800,110,1,Feminino,Casado,Médio,Propria,0
24,3099.65,4417.37,446,78,4,Feminino,Divorciado,Pós-graduação,Alugada,1
66,5539.21,7215.29,615,71,3,Feminino,Casado,Superior,Alugada,0
43,9525.14,11278.53,753,155,4,Masculino,Solteiro,Superior,Propria,0
50,3990.57,17921.79,486,217,1,Feminino,Divorciado,Fundamental,Financiada,1
54,4132.98,13445.86,624,207,4,Feminino,Divorciado,Pós-graduação,Financiada,1
65,6119.32,11567.21,617,33,2,Feminino,Divorciado,Fundamental,Financiada,0
32,3882.37,24942.78,693,83,2,Masculino,Divorciado,Pós-graduação,Financiada,1
19,6337.93,25594.11,678,64,3,Feminino,Solteiro,Pós-graduação,Alugada,0
58,3562.91,12099.34,773,215,2,Feminino,Divorciado,Médio,Financiada,0
24,8664.24,3031.63,317,28,4,Masculino,Divorciado,Médio,Propria,0
49,5689.55,0.0,448,3,0,Masculino,Casado,Superior,Alugada,0
21,3759.95,16675.03,857,195,4,Masculino,Divorciado,Médio,Financiada,1
37,3822.62,19591.69,311,118,0,Masculino,Viúvo,Pós-graduação,Alugada,1
67,3972.4,15440.98,761,189,4,Feminino,Casado,Fundamental,Propria,0
53,7745.5,14503.64,459,165,0,Feminino,Casado,Superior,Propria,0
49,2462.5,9368.2,866,194,0,Masculino,Viúvo,Médio,Financiada,1
45,3664.12,19584.86,565,231,1,Masculino,Casado,Pós-graduação,Propria,1
30,3876.68,26747.3,846,129,1,Masculino,Solteiro,Médio,Alugada,1
18,4968.62,0.0,379,220,4,Feminino,Divorciado,Superior,Propria,0
52,4457.78,14457.49,817,112,2,Masculino,Divorciado,Médio,Financiada,0
65,2017.54,8207.56,367,91,1,Feminino,Casado,Superior,Alugada,1
47,4200.35,4566.74,543,75,0,Masculino,Divorciado,Superior,Financiada,1
53,4800.9,7090.17,308,124,4,Feminino,Casado,Fundamental,Alugada,1
42,3743.8,17657.71,456,43,2,Feminino,Divorciado,Superior,Financiada,1
33,6373.55,17834.74,882,206,4,Masculino,Casado,Médio,Propria,0
36,6838.82,25222.01,763,113,0,Masculino,Casado,Superior,Propria,0
18,4843.23,15061.47,599,104,1,Feminino,Casado,Superior,Financiada,0
22,5461.08,2692.45,619,94,1,Masculino,Solteiro,Médio,Financiada,0
68,677.89,13332.81,548,116,3,Masculino,Casado,Médio,Financiada,1
39,4157.79,5295.35,622,100,3,Feminino,Solteiro,Médio,Financiada,0
41,7009.64,6552.43,855,31,4,Feminino,Solteiro,Médio,Financiada,0
60,4153.13,19063.91,761,213,4,Masculino,Viúvo,Pós-graduação,Propria,0
62,3525.48,16359.27,697,130,2,Masculino,Casado,Superior,Financiada,0
69,9555.38,19112.96,692,16,1,Feminino,Solteiro,Pós-graduação,Alugada,0
54,8638.15,12497.55,527,220,1,Masculino,Viúvo,Fundamental,Alugada,0
53,5935.15,20533.71,868,118,3,Feminino,Divorciado,Fundamental,Propria,0
53,7277.82,12106.18,543,139,0,Feminino,Solteiro,Fundamental,Financiada,0
21,548.13,22816.78,356,63,0,Feminino,Solteiro,Pós-graduação,Propria,1
53,3424.9,17412.47,442,190,3,Feminino,Solteiro,Pós-graduação,Propria,1
69,4060.08,13551.02,491,77,4,Feminino,Viúvo,Superior,Financiada,1
35,4528.04,16484.65,818,199,1,Masculino,Viúvo,Superior,Alugada,1
67,4020.11,14874.98,703,40,1,Feminino,Solteiro,Superior,Alugada,1
33,500.0,26172.75,574,1,1,Feminino,Casado,Pós-graduação,Financiada,1
58,5772.05,16718.06,338,180,0,Feminino,Viúvo,Médio,Financiada,1
35,6087.31,14988.71,492,33,4,Masculino,Viúvo,Superior,Financiada,0
39,8203.8,13330.56,626,124,0,Masculino,Divorciado,Médio,Financiada,0
19,3423.38,20902.29,782,87,4,Feminino,Divorciado,Médio,Financiada,1
38,3259.67,19955.39,324,111,3,Feminino,Solteiro,Superior,Alugada,1
53,500.0,13083.11,401,211,4,Masculino,Divorciado,Superior,Propria,1
61,4412.87,6910.51,516,234,0,Feminino,Casado,Superior,Propria,1
56,6802.22,8686.22,566,201,1,Feminino,Solteiro,Médio,Alugada,0
64,3776.46,13710.86,461,39,0,Feminino,Solteiro,Superior,Financiada,1
56,9286.89,24442.49,586,198,3,Masculino,Viúvo,Superior,Financiada,0
46,4486.81,13248.76,546,192,1,Masculino,Solteiro,Superior,Propria,0
43,5293.98,10841.13,473,54,0,Masculino,Divorciado,Médio,Financiada,1
38,2273.79,2674.96,695,125,1,Masculino,Solteiro,Médio,Propria,1
34,5574.44,25594.79,308,73,3,Masculino,Solteiro,Pós-graduação,Alugada,1
33,1041.36,18983.2,747,178,4,Feminino,Divorciado,Superior,Alugada,1
48,6387.4,20572.07,870,4,4,Masculino,Viúvo,Superior,Propria,0
68,6448.86,21731.82,896,55,2,Feminino,Casado,Pós-graduação,Financiada,0
26,7718.58,13846.89,620,117,1,Masculino,Divorciado,Médio,Propria,0
48,2960.06,15592.13,871,231,3,Feminino,Casado,Pós-graduação,Propria,1
31,5321.12,25420.21,424,148,0,Feminino,Casado,Superior,Alugada,1
66,6127.63,16257.07,340,57,0,Masculino,Casado,Superior,Propria,0
54,5884.56,19112.68,636,200,2,Masculino,Solteiro,Médio,Alugada,0
19,3269.4,21093.86,625,92,0,Feminino,Casado,Pós-graduação,Alugada,1
69,500.0,19500.52,485,30,3,Feminino,Viúvo,Médio,Alugada,1
65,5693.92,14102.82,540,236,3,Masculino,Viúvo,Médio,Propria,0
63,4695.0,14762.81,638,173,4,Feminino,Viúvo,Médio,Propria,1
31,3866.66,20443.48,393,154,1,Feminino,Solteiro,Médio,Financiada,1
50,6527.89,20432.02,715,197,1,Feminino,Divorciado,Superior,Financiada,1
52,4910.16,23177.63,362,106,0,Feminino,Viúvo,Médio,Alugada,1
56,2361.61,18857.68,819,158,1,Masculino,Casado,Fundamental,Financiada,0
64,1137.1,19176.24,508,168,2,Feminino,Solteiro,Superior,Financiada,1
68,2742.07,11876.37,508,44,1,Masculino,Solteiro,Superior,Alugada,1
37,9786.02,10931.95,675,163,0,Feminino,Viúvo,Médio,Alugada,0
19,6445.55,20464.41,384,1,1,Feminino,Casado,Médio,Propria,0
68,5377.22,10980.7,506,61,3,Masculino,Casado,Médio,Alugada,0
58,4636.68,14855.09,646,148,3,Feminino,Viúvo,Pós-graduação,Financiada,0
36,4505.21,24653.16,460,161,4,Masculino,Casado,Superior,Financiada,1
54,7334.39,23543.99,749,85,4,Feminino,Solteiro,Pós-graduação,Financiada,0
35,4018.81,17112.52,415,12,4,Masculino,Solteiro,Médio,Propria,1
33,6153.84,12927.02,661,18,4,Feminino,Viúvo,Superior,Financiada,0
21,4303.14,14136.35,550,160,1,Feminino,Casado,Superior,Propria,1
29,8880.31,21073.62,482,123,0,Feminino,Divorciado,Médio,Financiada,0
46,6484.58,14744.51,627,101,1,Feminino,Viúvo,Superior,Propria,0
24,7491.11,11092.02,891,103,0,Feminino,Solteiro,Superior,Financiada,0
31,3831.18,23510.42,306,48,0,Masculino,Viúvo,Superior,Propria,1
29,7116.27,16271.2,898,2,0,Feminino,Viúvo,Médio,Financiada,0
52,4374.85,10959.21,819,165,0,Feminino,Solteiro,Médio,Alugada,0
22,5220.07,18352.58,686,210,3,Feminino,Divorciado,Superior,Alugada,0
34,8270.1,21798.53,669,70,0,Masculino,Viúvo,Pós-graduação,Propria,0
59,2914.45,7946.29,847,14,1,Masculino,Divorciado,Superior,Propria,0
49,5406.5,13596.82,378,37,0,Masculino,Divorciado,Superior,Financiada,1
27,5876.01,13273.22,520,152,3,Feminino,Solteiro,Médio,Propria,0
60,6040.01,18166.01,898,60,1,Masculino,Viúvo,Pós-graduação,Propria,0
34,4098.43,19424.06,869,213,2,Feminino,Viúvo,Superior,Propria,0
22,9172.53,11139.68,711,214,1,Masculino,Divorciado,Pós-graduação,Financiada,0
62,2410.14,4550.74,778,177,3,Feminino,Viúvo,Médio,Financiada,0
59,7917.77,22222.59,396,9,3,Masculino,Divorciado,Médio,Alugada,1
26,7430.13,7160.38,692,99,4,Masculino,Solteiro,Médio,Alugada,0
66,8801.78,16898.29,767,100,2,Feminino,Solteiro,Médio,Financiada,1
50,1823.55,14076.13,670,177,0,Feminino,Solteiro,Fundamental,Alugada,1
53,3262.34,16137.11,692,122,3,Masculino,Divorciado,Superior,Alugada,1
53,7983.89,26558.64,317,233,4,Masculino,Viúvo,Superior,Propria,1
35,1245.92,36267.97,483,41,4,Feminino,Viúvo,Fundamental,Alugada,1
26,1787.08,3565.94,442,233,0,Masculino,Casado,Pós-graduação,Financiada,1
46,4023.38,21887.34,762,198,1,Masculino,Casado,Médio,Financiada,1
67,5383.99,13906.27,806,179,2,Masculino,Solteiro,Médio,Propria,0
31,8184.45,22334.98,633,173,0,Masculino,Viúvo,Médio,Alugada,0
42,4629.47,21700.84,361,216,0,Feminino,Divorciado,Superior,Alugada,1
32,3783.52,24868.21,462,39,1,Masculino,Divorciado,Fundamental,Financiada,0
23,5622.78,16994.75,851,185,1,Masculino,Divorciado,Pós-graduação,Alugada,0
59,5939.19,8772.96,478,232,3,Masculino,Viúvo,Superior,Propria,0
46,5882.48,21493.55,534,23,1,Feminino,Viúvo,Superior,Propria,1
32,4644.03,15825.98,359,68,1,Feminino,Solteiro,Superior,Alugada,1
46,1089.83,13363.1,527,84,2,Feminino,Casado,Superior,Propria,1
21,3164.77,11666.43,538,167,2,Feminino,Viúvo,Superior,Alugada,1
35,7840.54,22044.35,867,147,2,Feminino,Divorciado,Pós-graduação,Propria,0
67,5374.14,26223.59,383,28,0,Masculino,Viúvo,Superior,Alugada,1
66,4354.96,6632.53,340,36,2,Masculino,Casado,Superior,Financiada,1
61,7236.34,19353.67,737,19,2,Masculino,Casado,Superior,Propria,0
56,2739.77,12393.29,828,145,4,Masculino,Divorciado,Pós-graduação,Propria,0
33,4549.3,4729.09,404,3,2,Masculino,Solteiro,Superior,Propria,0
28,5275.52,16033.94,836,138,0,Masculino,Casado,Pós-graduação,Alugada,0
31,4117.24,9168.04,681,191,4,Feminino,Casado,Superior,Financiada,1
20,5201.53,3955.73,392,85,0,Feminino,Casado,Superior,Alugada,0
68,4624.61,9527.82,514,51,0,Feminino,Casado,Superior,Alugada,0
67,2201.31,7805.58,516,42,4,Masculino,Casado,Superior,Alugada,0
59,5362.96,10473.19,788,141,4,Feminino,Viúvo,Médio,Propria,0
55,2343.3,5718.81,450,121,4,Feminino,Divorciado,Superior,Alugada,1
62,5331.23,12234.02,673,172,4,Feminino,Viúvo,Pós-graduação,Propria,0
59,7748.27,10007.26,748,155,0,Feminino,Solteiro,Superior,Alugada,0
35,4437.95,17629.3,721,131,4,Masculino,Casado,Pós-graduação,Propria,1
37,2657.03,19154.77,506,143,1,Masculino,Solteiro,Médio,Financiada,0
65,4746.02,16821.04,776,165,2,Feminino,Solteiro,Superior,Propria,1
42,3336.06,13351.89,887,190,2,Feminino,Divorciado,Superior,Propria,1
55,6189.02,13163.01,863,150,1,Feminino,Viúvo,Médio,Financiada,0
30,4704.02,9140.48,525,76,0,Feminino,Solteiro,Fundamental,Alugada,0
21,8419.53,9309.04,686,147,0,Feminino,Solteiro,Superior,Propria,0
31,7325.98,19925.23,405,196,2,Masculino,Solteiro,Superior,Propria,0
50,4693.84,2682.08,375,82,3,Feminino,Solteiro,Superior,Propria,0
45,6431.22,14434.93,815,148,1,Feminino,Casado,Fundamental,Financiada,0
69,4213.53,12735.3,486,169,1,Masculino,Divorciado,Superior,Propria,1
54,5067.91,19193.92,831,68,2,Feminino,Divorciado,Superior,Propria,0
25,4277.13,5024.92,574,13,4,Masculino,Divorciado,Médio,Financiada,1
61,6532.91,15087.36,838,227,3,Feminino,Solteiro,Fundamental,Alugada,0
51,7865.98,17400.89,317,69,0,Feminino,Solteiro,Superior,Financiada,1
61,6597.3,1666.88,584,4,0,Feminino,Casado,Superior,Alugada,0
22,6843.87,7479.7,601,151,0,Masculino,Solteiro,Médio,Financiada,1
22,6846.07,14357.47,798,220,0,Feminino,Viúvo,Superior,Propria,0
48,6102.51,18599.03,556,156,1,Feminino,Viúvo,Superior,Financiada,1
62,2721.43,16277.5,518,1,1,Masculino,Solteiro,Pós-graduação,Alugada,1
26,8401.94,18923.18,656,5,4,Feminino,Viúvo,Superior,Alugada,0
59,8608.82,7444.39,555,33,1,Feminino,Viúvo,Pós-graduação,Alugada,0
49,4532.24,3878.75,573,203,4,Feminino,Divorciado,Médio,Propria,1
50,4258.6,15591.54,633,21,4,Feminino,Solteiro,Superior,Financiada,1
20,6224.82,6394.53,667,131,0,Masculino,Divorciado,Médio,Propria,0
47,6101.63,8942.74,314,236,0,Feminino,Viúvo,Médio,Propria,0
67,4596.11,21525.95,478,112,1,Feminino,Divorciado,Superior,Alugada,1
29,2499.95,16323.7,744,133,1,Masculino,Viúvo,Médio,Alugada,1
46,5611.4,11022.99,702,66,4,Feminino,Divorciado,Médio,Financiada,0
20,6102.87,10113.78,387,76,2,Masculino,Solteiro,Superior,Alugada,1
43,6451.64,19346.45,393,190,0,Feminino,Viúvo,Fundamental,Alugada,1
47,5698.59,16483.8,694,214,3,Masculino,Solteiro,Superior,Propria,1
26,4457.77,6498.1,327,226,2,Masculino,Casado,Pós-graduação,Financiada,1
43,6988.0,1365.23,374,89,0,Masculino,Viúvo,Superior,Alugada,1
19,5131.7,28172.61,353,115,0,Masculino,Divorciado,Médio,Alugada,0
20,4070.15,6442.65,620,200,1,Masculino,Casado,Superior,Propria,1
63,4638.69,18693.88,858,86,3,Masculino,Solteiro,Superior,Alugada,0
21,1508.06,25574.85,533,67,3,Masculino,Solteiro,Superior,Alugada,1
42,4635.52,16033.18,529,161,0,Masculino,Solteiro,Médio,Financiada,0
68,6376.87,10796.94,631,100,4,Feminino,Casado,Médio,Propria,0
30,5679.57,5017.66,771,199,3,Masculino,Viúvo,Fundamental,Propria,1
56,8041.33,4919.93,616,161,2,Masculino,Viúvo,Superior,Alugada,0
61,4474.05,17636.86,400,56,4,Feminino,Solteiro,Superior,Propria,0
52,5974.63,25156.83,547,164,1,Feminino,Solteiro,Médio,Propria,1
40,6585.48,12231.79,779,133,0,Masculino,Solteiro,Superior,Financiada,1
26,9685.71,11109.96,520,70,0,Feminino,Casado,Superior,Propria,0
19,5289.53,19882.37,638,172,2,Masculino,Casado,Superior,Financiada,1
58,2911.63,10198.37,447,168,2,Masculino,Solteiro,Superior,Financiada,1
61,6695.86,16921.38,595,102,1,Feminino,Divorciado,Médio,Alugada,1
48,8731.45,15292.61,706,227,1,Feminino,Viúvo,Superior,Propria,0
61,4354.9,12133.72,880,132,3,Masculino,Casado,Superior,Alugada,0
64,6682.16,14891.23,777,59,4,Feminino,Viúvo,Médio,Propria,0
19,7457.46,27342.06,323,194,0,Feminino,Casado,Superior,Propria,1
49,7034.13,19231.73,485,144,3,Masculino,Divorciado,Superior,Propria,1
35,5251.12,22647.51,469,210,1,Masculino,Casado,Superior,Financiada,1
30,3603.05,8569.14,843,108,2,Feminino,Viúvo,Médio,Propria,0
63,4837.44,22671.55,737,192,3,Feminino,Divorciado,Superior,Propria,1
22,5917.2,19473.14,600,100,2,Masculino,Divorciado,Superior,Financiada,1
59,6816.45,4502.83,663,182,4,Masculino,Divorciado,Fundamental,Alugada,0
61,5667.89,18778.54,476,8,2,Feminino,Divorciado,Fundamental,Alugada,0
27,4240.18,11407.08,443,131,0,Feminino,Viúvo,Médio,Financiada,0
60,6110.76,4179.37,822,169,4,Masculino,Divorciado,Pós-graduação,Propria,0
42,6720.17,15908.43,780,173,2,Feminino,Viúvo,Superior,Alugada,0
51,5759.22,18773.3,791,73,3,Masculino,Casado,Médio,Financiada,1
54,3327.63,16061.26,785,95,0,Feminino,Viúvo,Superior,Financiada,0
47,4637.19,14236.03,784,128,0,Feminino,Solteiro,Fundamental,Propria,1
24,6895.64,12685.9,736,86,1,Feminino,Divorciado,Médio,Alugada,0
23,2233.96,32266.12,494,114,1,Masculino,Viúvo,Fundamental,Financiada,1
20,813.64,6722.01,765,144,3,Masculino,Casado,Pós-graduação,Propria,1
30,8016.17,21110.45,375,115,1,Feminino,Solteiro,Pós-graduação,Financiada,1
20,6022.83,15107.96,459,221,2,Feminino,Solteiro,Médio,Financiada,1
43,6213.46,9018.73,789,127,1,Masculino,Casado,Superior,Financiada,0
41,2846.37,14661.21,399,90,0,Feminino,Solteiro,Médio,Alugada,0
23,6475.06,5249.47,415,78,3,Masculino,Solteiro,Pós-graduação,Alugada,0
60,5550.5,10831.57,679,117,2,Masculino,Viúvo,Médio,Alugada,0
66,1831.34,14671.46,894,229,0,Feminino,Divorciado,Superior,Alugada,0
59,7848.57,4142.18,362,6,0,Masculino,Viúvo,Superior,Propria,0
29,5317.37,18544.68,431,224,4,Masculino,Divorciado,Superior,Financiada,1
66,4207.83,8253.67,547,132,1,Feminino,Viúvo,Fundamental,Financiada,0
53,4244.02,4837.95,694,179,2,Feminino,Casado,Superior,Financiada,0
19,969.56,7437.08,710,115,3,Feminino,Divorciado,Pós-graduação,Financiada,1
28,6186.67,30231.68,727,102,3,Feminino,Solteiro,Fundamental,Alugada,0
56,5523.71,1153.55,625,225,3,Feminino,Solteiro,Superior,Alugada,0
51,4611.84,18052.86,845,52,4,Feminino,Viúvo,Pós-graduação,Financiada,0
43,7556.97,9738.55,674,118,2,Feminino,Divorciado,Médio,Alugada,0
35,2232.28,12549.1,597,2,0,Feminino,Casado,Pós-graduação,Alugada,0
38,3806.46,19227.52,578,61,4,Feminino,Casado,Médio,Alugada,1
53,3299.98,18883.73,595,31,1,Masculino,Divorciado,Médio,Alugada,1
57,4442.41,10235.13,826,1,0,Masculino,Casado,Superior,Financiada,0
69,5134.94,5495.23,414,79,3,Masculino,Viúvo,Pós-graduação,Propria,1
63,5860.03,19354.99,792,123,1,Feminino,Casado,Superior,Financiada,0
61,4306.05,18866.64,356,80,2,Masculino,Solteiro,Superior,Propria,1
39,3245.29,13005.21,441,52,2,Feminino,Divorciado,Superior,Financiada,1
47,8372.01,18093.61,708,139,4,Masculino,Divorciado,Superior,Propria,0
67,9823.28,11879.19,377,123,2,Masculino,Solteiro,Superior,Alugada,0
60,5286.57,9210.74,301,132,3,Masculino,Solteiro,Médio,Alugada,1
47,3486.44,15027.74,334,3,4,Feminino,Divorciado,Superior,Financiada,1
25,7950.91,18633.23,694,55,4,Feminino,Divorciado,Médio,Propria,0
51,2106.49,17164.75,517,79,3,Masculino,Solteiro,Superior,Propria,1
64,4330.45,18564.14,366,209,2,Feminino,Casado,Pós-graduação,Financiada,1
26,3607.77,9675.95,368,191,1,Feminino,Viúvo,Médio,Alugada,1
68,2680.93,26073.17,523,44,4,Feminino,Solteiro,Médio,Alugada,1
37,4439.95,12603.33,660,187,1,Feminino,Viúvo,Superior,Propria,1
57,3271.66,14167.59,757,147,1,Masculino,Casado,Pós-graduação,Propria,1
42,5025.31,5769.41,593,52,1,Masculino,Divorciado,Superior,Propria,0
36,5054.35,13643.01,625,72,1,Feminino,Divorciado,Superior,Alugada,1
22,3757.34,18725.66,502,15,3,Feminino,Divorciado,Superior,Financiada,1
28,4258.97,20337.57,892,226,0,Feminino,Divorciado,Pós-graduação,Propria,1
32,4538.3,25933.59,877,92,2,Masculino,Divorciado,Pós-graduação,Propria,1
25,6619.69,18641.64,596,112,0,Masculino,Solteiro,Superior,Financiada,0
36,4703.14,16938.39,560,29,0,Feminino,Divorciado,Médio,Alugada,1
40,6649.4,11875.93,817,19,4,Masculino,Viúvo,Superior,Propria,0
44,6171.63,10367.82,431,105,0,Feminino,Divorciado,Pós-graduação,Alugada,0
57,6143.06,21791.74,624,213,0,Feminino,Viúvo,Superior,Propria,1
49,7775.69,21657.49,367,86,3,Feminino,Viúvo,Superior,Financiada,0
43,2761.22,7460.91,425,179,1,Feminino,Divorciado,Fundamental,Financiada,1
44,4053.63,20061.67,692,35,0,Feminino,Divorciado,Superior,Propria,0
36,8526.6,19552.69,701,21,0,Masculino,Casado,Superior,Financiada,0
67,4485.37,7203.34,635,128,4,Masculino,Divorciado,Superior,Financiada,1
59,500.0,18783.2,328,20,2,Masculino,Viúvo,Superior,Propria,1
46,4594.06,7653.17,344,175,4,Masculino,Casado,Pós-graduação,Propria,1
56,5269.88,0.0,400,234,2,Masculino,Viúvo,Pós-graduação,Alugada,1
58,500.0,13879.28,525,210,2,Feminino,Casado,Médio,Alugada,1
50,7667.87,16804.7,718,199,2,Masculino,Viúvo,Superior,Alugada,0
36,3572.58,14194.5,561,4,3,Feminino,Divorciado,Médio,Alugada,1
54,5657.13,35069.75,591,119,3,Masculino,Casado,Superior,Financiada,1
36,4548.04,17651.96,511,167,1,Masculino,Viúvo,Superior,Alugada,1
50,2423.3,16029.99,755,220,2,Masculino,Divorciado,Superior,Propria,0
